date,location,location_code,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,surface_pressure_mean,source,collected_at
2020-04-03,New Delhi,IND,28.6139,77.209,2.78,9.37,-4.03,0.37,67.8,22.18,1008.62,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-04,New Delhi,IND,28.6139,77.209,1.72,8.31,-5.03,0,67.0,15.28,1008.18,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-05,New Delhi,IND,28.6139,77.209,2.04,9.03,-4.34,1.05,78.46,15.9,1006.0,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-06,New Delhi,IND,28.6139,77.209,0.67,7.02,-6.21,0.71,69.75,20.95,1007.49,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-07,New Delhi,IND,28.6139,77.209,2.06,8.91,-4.4,5.85,64.0,20.44,1007.99,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-08,New Delhi,IND,28.6139,77.209,0.96,6.66,-6.49,5.66,67.04,10.38,1005.67,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-09,New Delhi,IND,28.6139,77.209,1.21,7.09,-5.65,0.05,75.05,19.03,1011.47,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-10,New Delhi,IND,28.6139,77.209,3.89,11.14,-3.01,2.44,64.89,18.22,1006.29,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-11,New Delhi,IND,28.6139,77.209,2.0,8.34,-4.15,2.09,69.22,17.4,1005.35,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-12,New Delhi,IND,28.6139,77.209,2.99,8.8,-2.81,2.18,74.35,16.81,1007.61,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-13,New Delhi,IND,28.6139,77.209,3.83,11.14,-2.9,3.17,75.21,15.29,1004.6,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-14,New Delhi,IND,28.6139,77.209,2.3,9.75,-3.56,1.79,68.86,15.84,1009.48,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-15,New Delhi,IND,28.6139,77.209,1.63,7.44,-3.91,2.68,68.42,11.56,1010.73,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-16,New Delhi,IND,28.6139,77.209,0.92,6.59,-5.84,3.02,61.26,19.5,1010.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-17,New Delhi,IND,28.6139,77.209,2.33,9.5,-4.02,2.98,72.79,14.85,1010.34,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-18,New Delhi,IND,28.6139,77.209,1.76,7.27,-4.87,0,68.72,17.12,1010.88,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-19,New Delhi,IND,28.6139,77.209,5.81,11.42,0.2,1.96,73.76,19.39,1007.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-20,New Delhi,IND,28.6139,77.209,5.09,11.56,-1.02,1.55,77.94,22.74,1005.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-21,New Delhi,IND,28.6139,77.209,1.76,8.43,-4.82,4.29,68.51,9.1,1006.21,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-22,New Delhi,IND,28.6139,77.209,4.17,10.98,-3.03,3.84,72.18,16.31,1008.54,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-23,New Delhi,IND,28.6139,77.209,2.68,9.83,-3.92,1.56,70.64,14.13,1003.86,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-24,New Delhi,IND,28.6139,77.209,4.34,10.97,-2.09,1.75,66.64,16.89,1009.82,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-25,New Delhi,IND,28.6139,77.209,5.81,13.29,-1.11,5.16,69.83,12.59,1007.81,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-26,New Delhi,IND,28.6139,77.209,4.47,11.9,-1.75,5.89,63.42,13.6,1005.96,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-27,New Delhi,IND,28.6139,77.209,3.54,10.06,-3.73,4.02,69.11,15.67,1007.43,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-28,New Delhi,IND,28.6139,77.209,6.55,12.19,0.3,3.44,62.64,11.78,1012.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-29,New Delhi,IND,28.6139,77.209,4.99,11.22,-0.6,0,65.6,12.27,1007.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-04-30,New Delhi,IND,28.6139,77.209,5.96,11.97,-1.01,0.92,60.87,18.57,1004.11,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-01,New Delhi,IND,28.6139,77.209,5.13,11.76,-1.4,4.14,65.07,19.06,1004.87,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-02,New Delhi,IND,28.6139,77.209,4.69,10.74,-1.39,3.16,58.09,14.23,1007.4,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-03,New Delhi,IND,28.6139,77.209,6.06,12.15,-0.39,1.43,67.49,21.58,1010.54,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-04,New Delhi,IND,28.6139,77.209,6.67,12.93,0.64,4.84,61.83,24.49,1009.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-05,New Delhi,IND,28.6139,77.209,7.14,13.28,1.06,0,74.11,14.0,1010.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-06,New Delhi,IND,28.6139,77.209,7.48,13.16,0.53,4.18,79.45,14.7,1005.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-07,New Delhi,IND,28.6139,77.209,5.61,12.74,0.09,1.84,73.74,14.6,1009.75,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-08,New Delhi,IND,28.6139,77.209,8.28,14.06,2.21,1.83,63.48,13.72,1006.79,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-09,New Delhi,IND,28.6139,77.209,5.36,11.92,-1.23,1.35,68.32,13.84,1008.16,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-10,New Delhi,IND,28.6139,77.209,6.15,11.94,-0.85,3.81,61.29,13.25,1009.45,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-11,New Delhi,IND,28.6139,77.209,7.0,12.79,1.39,3.74,74.69,20.35,1004.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-12,New Delhi,IND,28.6139,77.209,9.34,16.34,3.44,5.14,67.96,17.49,1008.31,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-13,New Delhi,IND,28.6139,77.209,8.09,14.85,1.33,0.07,67.91,14.48,1010.81,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-14,New Delhi,IND,28.6139,77.209,5.93,12.06,-0.05,4.21,69.77,19.75,1011.03,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-15,New Delhi,IND,28.6139,77.209,9.02,15.79,2.22,0,64.1,20.17,1009.97,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-16,New Delhi,IND,28.6139,77.209,7.06,12.58,1.51,0,59.19,15.43,1006.99,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-17,New Delhi,IND,28.6139,77.209,6.4,13.72,-0.87,3.49,67.74,16.58,1009.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-18,New Delhi,IND,28.6139,77.209,8.56,14.52,1.52,0.93,66.66,17.07,1009.32,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-19,New Delhi,IND,28.6139,77.209,8.96,15.42,2.26,0,66.02,16.66,1001.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-20,New Delhi,IND,28.6139,77.209,10.3,16.04,4.64,6.92,67.06,24.13,1006.67,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-21,New Delhi,IND,28.6139,77.209,7.69,13.35,2.12,0,59.52,11.63,1013.55,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-22,New Delhi,IND,28.6139,77.209,8.04,14.71,1.53,3.49,60.32,18.08,1006.86,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-23,New Delhi,IND,28.6139,77.209,11.45,18.18,5.93,3.87,72.21,10.47,1006.92,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-24,New Delhi,IND,28.6139,77.209,10.15,17.52,4.19,1.96,68.67,22.37,1010.7,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-25,New Delhi,IND,28.6139,77.209,10.98,17.4,5.08,0.42,60.09,17.86,1004.31,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-26,New Delhi,IND,28.6139,77.209,10.29,16.4,3.99,0.23,66.7,11.63,1008.92,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-27,New Delhi,IND,28.6139,77.209,12.59,18.21,5.97,4.25,67.51,15.25,1011.58,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-28,New Delhi,IND,28.6139,77.209,11.2,16.8,5.68,1.09,60.75,11.42,1006.36,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-29,New Delhi,IND,28.6139,77.209,9.01,16.46,2.28,0.62,70.37,12.62,1002.26,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-30,New Delhi,IND,28.6139,77.209,10.83,16.54,5.24,1.91,67.45,20.18,1007.08,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-05-31,New Delhi,IND,28.6139,77.209,11.6,18.48,5.92,2.5,74.78,16.16,1006.32,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-01,New Delhi,IND,28.6139,77.209,12.24,19.7,5.59,5.02,67.25,11.0,1007.84,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-02,New Delhi,IND,28.6139,77.209,11.32,17.62,4.86,0.32,62.83,11.84,1003.63,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-03,New Delhi,IND,28.6139,77.209,12.37,18.3,4.94,2.62,65.78,12.57,1004.39,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-04,New Delhi,IND,28.6139,77.209,12.7,18.3,6.62,3.36,59.43,16.0,1011.5,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-05,New Delhi,IND,28.6139,77.209,11.19,17.76,3.76,3.94,56.13,19.22,1011.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-06,New Delhi,IND,28.6139,77.209,14.09,19.67,8.29,3.22,57.44,17.26,1009.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-07,New Delhi,IND,28.6139,77.209,12.69,19.1,6.13,1.56,60.6,16.91,1011.1,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-08,New Delhi,IND,28.6139,77.209,12.18,18.61,6.27,1.69,58.75,14.92,1007.81,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-09,New Delhi,IND,28.6139,77.209,11.85,18.29,5.49,2.98,71.36,21.66,1008.71,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-10,New Delhi,IND,28.6139,77.209,14.51,20.25,7.28,2.5,64.04,7.79,1007.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-11,New Delhi,IND,28.6139,77.209,12.42,18.51,4.99,2.42,59.91,10.7,1003.74,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-12,New Delhi,IND,28.6139,77.209,15.93,21.67,9.43,0,61.57,17.57,1004.73,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-13,New Delhi,IND,28.6139,77.209,16.54,22.71,11.03,6.34,61.57,10.19,1006.35,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-14,New Delhi,IND,28.6139,77.209,15.67,22.93,9.05,1.45,60.68,14.6,1005.84,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-15,New Delhi,IND,28.6139,77.209,15.16,21.56,8.81,7.22,63.74,13.65,1005.67,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-16,New Delhi,IND,28.6139,77.209,14.07,19.73,7.67,1.98,64.97,14.68,1011.57,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-17,New Delhi,IND,28.6139,77.209,14.55,21.66,8.97,4.29,71.88,11.5,1010.38,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-18,New Delhi,IND,28.6139,77.209,16.37,23.75,9.41,1.75,62.09,17.76,1008.44,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-19,New Delhi,IND,28.6139,77.209,13.44,20.64,7.02,0,57.08,12.99,1003.76,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-20,New Delhi,IND,28.6139,77.209,14.06,20.63,8.46,5.04,61.85,12.07,1008.94,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-21,New Delhi,IND,28.6139,77.209,16.87,23.14,9.75,2.15,56.05,17.59,1006.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-22,New Delhi,IND,28.6139,77.209,18.69,25.34,11.19,5.18,63.61,16.08,1004.86,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-23,New Delhi,IND,28.6139,77.209,16.72,22.43,10.35,4.96,55.91,10.77,1006.38,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-24,New Delhi,IND,28.6139,77.209,17.38,23.44,10.04,3.53,70.03,21.23,1007.31,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-25,New Delhi,IND,28.6139,77.209,16.72,22.67,10.89,2.46,62.92,6.14,1013.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-26,New Delhi,IND,28.6139,77.209,17.22,24.38,10.4,0.08,54.25,11.79,1011.1,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-27,New Delhi,IND,28.6139,77.209,17.56,24.2,10.56,0.83,67.51,25.71,1010.74,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-28,New Delhi,IND,28.6139,77.209,18.41,25.1,12.81,0.33,56.39,9.99,1002.61,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-29,New Delhi,IND,28.6139,77.209,18.26,24.6,11.13,5.83,61.25,12.04,1012.24,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-06-30,New Delhi,IND,28.6139,77.209,17.79,24.05,10.76,5.84,57.94,14.9,1011.35,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-01,New Delhi,IND,28.6139,77.209,18.93,25.43,12.82,2.56,58.75,11.25,1010.5,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-02,New Delhi,IND,28.6139,77.209,18.7,24.68,13.1,4.56,58.55,17.73,1007.75,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-03,New Delhi,IND,28.6139,77.209,17.88,24.59,11.75,1.5,74.22,9.15,1005.69,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-04,New Delhi,IND,28.6139,77.209,17.36,24.48,11.55,3.48,61.76,11.26,1003.28,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-05,New Delhi,IND,28.6139,77.209,17.73,24.16,10.83,4.92,68.89,18.53,1004.08,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-06,New Delhi,IND,28.6139,77.209,21.17,27.46,13.76,7.44,52.88,6.99,1007.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-07,New Delhi,IND,28.6139,77.209,18.02,24.6,11.98,2.09,52.01,18.18,1010.65,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-08,New Delhi,IND,28.6139,77.209,18.24,24.71,12.5,4.3,47.53,22.16,1006.4,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-09,New Delhi,IND,28.6139,77.209,19.54,25.72,12.49,3.29,60.42,11.63,1009.82,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-10,New Delhi,IND,28.6139,77.209,20.25,26.38,14.43,4.43,60.04,11.87,1008.84,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-11,New Delhi,IND,28.6139,77.209,18.08,25.52,10.59,7.17,63.48,23.24,1008.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-12,New Delhi,IND,28.6139,77.209,22.38,29.83,15.45,0,52.95,12.39,1004.82,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-13,New Delhi,IND,28.6139,77.209,21.73,29.04,14.98,3.8,57.9,16.11,1011.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-14,New Delhi,IND,28.6139,77.209,21.25,27.29,13.82,1.97,66.65,21.52,1005.89,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-15,New Delhi,IND,28.6139,77.209,20.92,26.89,15.08,2.45,56.26,15.72,1012.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-16,New Delhi,IND,28.6139,77.209,20.86,27.9,14.05,4.23,64.13,12.68,1010.46,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-17,New Delhi,IND,28.6139,77.209,21.58,29.03,14.37,3.89,51.49,18.61,1011.4,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-18,New Delhi,IND,28.6139,77.209,21.69,29.13,14.71,1.95,52.94,17.56,1006.92,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-19,New Delhi,IND,28.6139,77.209,20.91,28.02,14.36,6.01,60.83,17.67,1010.13,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-20,New Delhi,IND,28.6139,77.209,21.46,27.61,15.54,4.3,63.53,20.45,1007.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-21,New Delhi,IND,28.6139,77.209,20.79,26.6,13.92,3.64,57.57,17.87,1003.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-22,New Delhi,IND,28.6139,77.209,20.86,26.95,14.0,4.67,59.6,15.99,1004.12,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-23,New Delhi,IND,28.6139,77.209,22.69,28.24,15.97,5.19,57.03,19.64,1004.59,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-24,New Delhi,IND,28.6139,77.209,24.3,29.86,16.82,4.66,55.05,19.14,1010.01,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-25,New Delhi,IND,28.6139,77.209,24.21,30.59,18.64,1.83,64.54,16.74,1004.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-26,New Delhi,IND,28.6139,77.209,24.47,31.48,18.51,2.62,55.75,17.38,1012.89,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-27,New Delhi,IND,28.6139,77.209,20.41,27.47,13.57,4.28,52.4,11.81,1006.37,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-28,New Delhi,IND,28.6139,77.209,21.98,27.64,16.29,4.96,53.73,15.88,1006.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-29,New Delhi,IND,28.6139,77.209,23.96,31.05,17.1,2.63,48.15,12.7,1013.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-30,New Delhi,IND,28.6139,77.209,23.48,30.22,17.59,4.53,53.43,17.63,1007.59,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-07-31,New Delhi,IND,28.6139,77.209,23.69,29.39,17.03,4.53,59.86,12.19,1001.32,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-01,New Delhi,IND,28.6139,77.209,23.93,31.01,16.94,4.86,47.04,25.17,1004.41,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-02,New Delhi,IND,28.6139,77.209,24.48,31.04,18.16,1.63,48.08,16.2,1009.95,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-03,New Delhi,IND,28.6139,77.209,22.41,28.98,15.86,4.1,50.52,11.69,1004.01,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-04,New Delhi,IND,28.6139,77.209,22.46,28.07,16.65,6.32,47.56,16.98,1009.62,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-05,New Delhi,IND,28.6139,77.209,24.57,31.05,17.72,4.28,48.8,20.43,1002.47,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-06,New Delhi,IND,28.6139,77.209,25.02,32.08,18.79,4.48,53.85,20.33,1004.76,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-07,New Delhi,IND,28.6139,77.209,21.31,27.1,14.31,2.91,63.92,16.63,1014.59,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-08,New Delhi,IND,28.6139,77.209,25.44,31.0,18.79,2.35,49.35,17.99,1011.2,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-09,New Delhi,IND,28.6139,77.209,25.27,31.33,17.97,4.63,51.96,12.73,1007.05,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-10,New Delhi,IND,28.6139,77.209,25.47,31.87,18.65,5.02,53.92,13.08,1002.98,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-11,New Delhi,IND,28.6139,77.209,24.16,29.74,18.52,2.93,57.49,12.55,1006.15,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-12,New Delhi,IND,28.6139,77.209,23.83,31.22,17.04,2.83,57.48,17.6,1014.7,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-13,New Delhi,IND,28.6139,77.209,25.97,32.98,19.27,4.71,50.69,14.75,1008.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-14,New Delhi,IND,28.6139,77.209,26.21,33.31,19.81,5.36,52.91,19.52,1009.22,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-15,New Delhi,IND,28.6139,77.209,23.18,29.12,16.76,3.17,55.57,15.35,1010.86,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-16,New Delhi,IND,28.6139,77.209,23.3,30.07,17.55,3.81,51.79,17.69,1009.42,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-17,New Delhi,IND,28.6139,77.209,25.97,32.56,19.06,5.52,47.69,13.05,1005.75,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-18,New Delhi,IND,28.6139,77.209,26.31,33.33,20.38,5.29,47.65,14.07,997.51,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-19,New Delhi,IND,28.6139,77.209,27.29,33.64,21.72,5.42,52.21,18.13,1006.42,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-20,New Delhi,IND,28.6139,77.209,25.23,31.59,18.89,5.64,47.45,12.87,1009.79,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-21,New Delhi,IND,28.6139,77.209,25.86,31.43,18.73,3.24,48.24,20.27,1004.85,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-22,New Delhi,IND,28.6139,77.209,24.62,30.26,17.28,2.5,53.07,20.39,1013.53,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-23,New Delhi,IND,28.6139,77.209,26.79,32.83,19.97,4.04,57.47,13.73,1009.11,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-24,New Delhi,IND,28.6139,77.209,27.4,33.69,20.63,5.82,65.52,14.62,1006.84,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-25,New Delhi,IND,28.6139,77.209,24.9,30.54,17.64,3.93,52.32,20.78,1007.28,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-26,New Delhi,IND,28.6139,77.209,26.26,33.48,20.58,7.97,54.18,12.25,1011.09,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-27,New Delhi,IND,28.6139,77.209,25.67,32.86,19.19,7.82,39.59,11.98,1005.47,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-28,New Delhi,IND,28.6139,77.209,27.05,33.84,21.43,5.89,45.15,20.34,1006.43,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-29,New Delhi,IND,28.6139,77.209,27.96,34.17,21.67,5.45,57.22,21.05,1010.06,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-30,New Delhi,IND,28.6139,77.209,28.33,35.69,22.32,4.72,52.08,11.0,1001.71,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-08-31,New Delhi,IND,28.6139,77.209,25.49,31.39,18.38,6.53,52.64,16.79,1012.66,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-01,New Delhi,IND,28.6139,77.209,29.4,36.64,23.77,4.8,51.48,16.06,1006.0,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-02,New Delhi,IND,28.6139,77.209,26.46,32.83,19.68,5.69,56.98,19.35,1011.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-03,New Delhi,IND,28.6139,77.209,26.71,33.91,19.73,6.57,50.86,26.13,1003.41,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-04,New Delhi,IND,28.6139,77.209,27.95,34.03,20.51,2.88,48.44,19.9,1004.57,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-05,New Delhi,IND,28.6139,77.209,27.85,35.24,22.2,8.54,48.23,21.64,1005.02,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-06,New Delhi,IND,28.6139,77.209,25.03,30.97,17.69,6.48,52.13,15.26,1005.33,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-07,New Delhi,IND,28.6139,77.209,26.15,33.51,19.01,4.39,50.48,22.1,1013.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-08,New Delhi,IND,28.6139,77.209,27.35,34.62,21.53,6.13,45.41,10.94,1012.69,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-09,New Delhi,IND,28.6139,77.209,25.36,32.3,18.54,4.19,55.77,13.98,1006.55,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-10,New Delhi,IND,28.6139,77.209,26.88,33.05,19.59,3.32,52.96,11.71,1015.72,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-11,New Delhi,IND,28.6139,77.209,26.33,33.21,19.12,2.7,48.5,8.66,1006.93,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-12,New Delhi,IND,28.6139,77.209,26.96,34.1,19.73,7.5,58.98,14.63,1004.99,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-13,New Delhi,IND,28.6139,77.209,27.55,33.29,20.56,1.84,56.75,16.98,1009.25,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-14,New Delhi,IND,28.6139,77.209,25.54,32.35,18.96,8.27,61.58,19.99,1005.88,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-15,New Delhi,IND,28.6139,77.209,24.66,32.05,18.46,1.0,51.03,11.58,1001.87,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-16,New Delhi,IND,28.6139,77.209,25.6,32.38,18.26,7.79,58.21,19.93,1010.08,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-17,New Delhi,IND,28.6139,77.209,26.53,32.16,19.29,7.51,46.3,10.29,1012.04,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-18,New Delhi,IND,28.6139,77.209,25.54,31.52,19.79,7.55,54.42,16.31,1007.28,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-19,New Delhi,IND,28.6139,77.209,26.97,34.36,20.82,5.92,59.12,20.0,1010.56,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-20,New Delhi,IND,28.6139,77.209,25.81,31.7,19.94,1.95,43.39,16.35,1009.12,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-21,New Delhi,IND,28.6139,77.209,26.49,33.32,19.58,4.03,49.14,14.19,1000.42,demo_generator,2026-07-10T04:13:34.892091+00:00
2020-09-22,New Delhi,IND,28.6139,77.209,25.79,31.74,18.43,0,58.7,16.4,1005.16,demo_generator,2026-07-10T04:13:34.892091+00:00
